,Ticker,Date,High,Low,Close,Volume
53,ELET3,2023-11-01 00:00:00-03:00,36.290000915527344,34.86000061035156,36.040000915527344,8905800
54,ELET3,2023-11-03 00:00:00-03:00,37.290000915527344,36.310001373291016,36.900001525878906,5860700
55,ELET3,2023-11-06 00:00:00-03:00,37.220001220703125,36.349998474121094,37.09000015258789,5449500
56,ELET3,2023-11-07 00:00:00-03:00,38.09000015258789,37.04999923706055,37.709999084472656,12988700
57,ELET3,2023-11-08 00:00:00-03:00,38.689998626708984,37.13999938964844,37.540000915527344,9680600
58,ELET3,2023-11-09 00:00:00-03:00,37.93000030517578,37.09000015258789,37.279998779296875,5715200
59,ELET3,2023-11-10 00:00:00-03:00,38.099998474121094,37.099998474121094,37.349998474121094,8666200
60,ABEV3,2023-10-27 00:00:00-03:00,12.630000114440918,12.279999732971191,12.289999961853027,27730300
61,ABEV3,2023-10-30 00:00:00-03:00,12.489999771118164,12.300000190734863,12.359999656677246,26078000
62,ABEV3,2023-10-31 00:00:00-03:00,12.949999809265137,12.609999656677246,12.859999656677246,64210200
63,ABEV3,2023-11-01 00:00:00-03:00,13.0,12.760000228881836,12.989999771118164,40528700
64,ABEV3,2023-11-03 00:00:00-03:00,13.369999885559082,13.050000190734863,13.289999961853027,27360200
65,ABEV3,2023-11-06 00:00:00-03:00,13.569999694824219,13.289999961853027,13.510000228881836,20562100
66,ABEV3,2023-11-07 00:00:00-03:00,13.59000015258789,13.460000038146973,13.569999694824219,20565500
67,ABEV3,2023-11-08 00:00:00-03:00,13.680000305175781,13.520000457763672,13.539999961853027,29629700
68,ABEV3,2023-11-09 00:00:00-03:00,13.569999694824219,13.369999885559082,13.40999984741211,18858200
69,ABEV3,2023-11-10 00:00:00-03:00,13.489999771118164,13.350000381469727,13.350000381469727,15140600
70,SANB3,2023-10-27 00:00:00-03:00,13.229999542236328,12.800000190734863,12.8100004196167,71700
71,SANB3,2023-10-30 00:00:00-03:00,12.890000343322754,12.5,12.630000114440918,128300
72,SANB3,2023-10-31 00:00:00-03:00,12.75,12.630000114440918,12.710000038146973,83500
73,SANB3,2023-11-01 00:00:00-03:00,12.989999771118164,12.670000076293945,12.949999809265137,88800
74,SANB3,2023-11-03 00:00:00-03:00,13.220000267028809,13.0,13.140000343322754,148100
75,SANB3,2023-11-06 00:00:00-03:00,13.210000038146973,13.0,13.010000228881836,84900
76,SANB3,2023-11-07 00:00:00-03:00,13.5,13.020000457763672,13.479999542236328,177500
77,SANB3,2023-11-08 00:00:00-03:00,13.869999885559082,13.449999809265137,13.869999885559082,225400
78,SANB3,2023-11-09 00:00:00-03:00,13.970000267028809,13.670000076293945,13.859999656677246,288300
79,SANB3,2023-11-10 00:00:00-03:00,14.199999809265137,13.720000267028809,14.100000381469727,233100
80,ITSA3,2023-10-27 00:00:00-03:00,9.069999694824219,8.84000015258789,8.84000015258789,223000
81,ITSA3,2023-10-30 00:00:00-03:00,8.949999809265137,8.75,8.75,206300
82,ITSA3,2023-10-31 00:00:00-03:00,8.850000381469727,8.739999771118164,8.779999732971191,177000
83,ITSA3,2023-11-01 00:00:00-03:00,8.949999809265137,8.770000457763672,8.880000114440918,119500
84,ITSA3,2023-11-03 00:00:00-03:00,9.220000267028809,8.979999542236328,9.130000114440918,165100
85,ITSA3,2023-11-06 00:00:00-03:00,9.25,9.100000381469727,9.1899995803833,172100
86,ITSA3,2023-11-07 00:00:00-03:00,9.470000267028809,9.1899995803833,9.350000381469727,157500
87,ITSA3,2023-11-08 00:00:00-03:00,9.460000038146973,9.359999656677246,9.40999984741211,61800
88,ITSA3,2023-11-09 00:00:00-03:00,9.460000038146973,9.359999656677246,9.430000305175781,128100
89,ITSA3,2023-11-10 00:00:00-03:00,9.59000015258789,9.4399995803833,9.5,175400
90,VIVT3,2023-10-27 00:00:00-03:00,46.27000045776367,44.43000030517578,44.72999954223633,2805300
91,VIVT3,2023-10-30 00:00:00-03:00,45.5099983215332,44.59000015258789,45.099998474121094,2629500
92,VIVT3,2023-10-31 00:00:00-03:00,45.77000045776367,45.02000045776367,45.2400016784668,2147200
93,VIVT3,2023-11-01 00:00:00-03:00,47.75,45.81999969482422,47.529998779296875,4127600
94,VIVT3,2023-11-03 00:00:00-03:00,48.470001220703125,47.41999816894531,47.650001525878906,3948700
95,VIVT3,2023-11-06 00:00:00-03:00,47.880001068115234,46.9900016784668,47.220001220703125,2391500
96,VIVT3,2023-11-07 00:00:00-03:00,48.13999938964844,47.38999938964844,48.040000915527344,2928400
97,VIVT3,2023-11-08 00:00:00-03:00,49.599998474121094,48.130001068115234,49.56999969482422,4365900
98,VIVT3,2023-11-09 00:00:00-03:00,50.18000030517578,49.029998779296875,49.5099983215332,3269300
99,VIVT3,2023-11-10 00:00:00-03:00,50.29999923706055,49.18000030517578,50.099998474121094,2460300
100,HAPV3,2023-10-27 00:00:00-03:00,3.930000066757202,3.6500000953674316,3.740000009536743,110735200
101,HAPV3,2023-10-30 00:00:00-03:00,3.8299999237060547,3.619999885559082,3.640000104904175,57094500
102,HAPV3,2023-10-31 00:00:00-03:00,3.7699999809265137,3.569999933242798,3.690000057220459,55789200
103,HAPV3,2023-11-01 00:00:00-03:00,3.859999895095825,3.609999895095825,3.740000009536743,185267500
104,HAPV3,2023-11-03 00:00:00-03:00,4.099999904632568,3.8299999237060547,4.039999961853027,122408400
105,HAPV3,2023-11-06 00:00:00-03:00,4.079999923706055,3.9200000762939453,3.9800000190734863,40001800
106,HAPV3,2023-11-07 00:00:00-03:00,4.320000171661377,3.990000009536743,4.320000171661377,108125200
107,HAPV3,2023-11-08 00:00:00-03:00,4.510000228881836,4.179999828338623,4.309999942779541,87140500
108,HAPV3,2023-11-09 00:00:00-03:00,4.619999885559082,4.28000020980835,4.460000038146973,221385800
109,HAPV3,2023-11-10 00:00:00-03:00,4.519999980926514,4.369999885559082,4.400000095367432,59942200
110,GGBR4,2023-10-27 00:00:00-03:00,22.079999923706055,21.809999465942383,21.84000015258789,5560000
111,GGBR4,2023-10-30 00:00:00-03:00,22.1299991607666,21.709999084472656,21.8799991607666,4202300
112,GGBR4,2023-10-31 00:00:00-03:00,22.030000686645508,21.75,21.770000457763672,11128100
113,GGBR4,2023-11-01 00:00:00-03:00,22.200000762939453,21.780000686645508,22.18000030517578,9310700
114,GGBR4,2023-11-03 00:00:00-03:00,22.989999771118164,22.549999237060547,22.850000381469727,9213400
115,GGBR4,2023-11-06 00:00:00-03:00,23.420000076293945,22.829999923706055,23.1200008392334,9541200
116,GGBR4,2023-11-07 00:00:00-03:00,23.440000534057617,22.68000030517578,22.799999237060547,17226400
117,GGBR4,2023-11-08 00:00:00-03:00,23.0,22.65999984741211,22.690000534057617,8076300
118,GGBR4,2023-11-09 00:00:00-03:00,23.059999465942383,22.56999969482422,22.719999313354492,8144000
119,GGBR4,2023-11-10 00:00:00-03:00,23.829999923706055,22.850000381469727,23.760000228881836,12167000
120,BPAC3,2023-10-27 00:00:00-03:00,14.880000114440918,14.039999961853027,14.039999961853027,4200
121,BPAC3,2023-10-30 00:00:00-03:00,14.5,13.720000267028809,13.720000267028809,2800
122,BPAC3,2023-10-31 00:00:00-03:00,14.399999618530273,13.630000114440918,13.9399995803833,2500
123,BPAC3,2023-11-01 00:00:00-03:00,14.5,13.460000038146973,13.699999809265137,27800
124,BPAC3,2023-11-03 00:00:00-03:00,14.5,13.510000228881836,14.430000305175781,15600
125,BPAC3,2023-11-06 00:00:00-03:00,14.970000267028809,14.220000267028809,14.9399995803833,9000
126,BPAC3,2023-11-07 00:00:00-03:00,15.729999542236328,14.880000114440918,15.550000190734863,15700
127,BPAC3,2023-11-08 00:00:00-03:00,16.100000381469727,15.119999885559082,16.100000381469727,26300
128,BPAC3,2023-11-09 00:00:00-03:00,16.450000762939453,15.399999618530273,15.460000038146973,14500
129,BPAC3,2023-11-10 00:00:00-03:00,16.350000381469727,15.550000190734863,16.020000457763672,9800
130,JBSS3,2023-10-27 00:00:00-03:00,20.40999984741211,19.700000762939453,19.8799991607666,7528500
131,JBSS3,2023-10-30 00:00:00-03:00,20.190000534057617,19.770000457763672,19.90999984741211,6742100
132,JBSS3,2023-10-31 00:00:00-03:00,20.18000030517578,19.770000457763672,20.030000686645508,5555900
133,JBSS3,2023-11-01 00:00:00-03:00,20.770000457763672,20.020000457763672,20.459999084472656,10271800
134,JBSS3,2023-11-03 00:00:00-03:00,21.059999465942383,20.610000610351562,20.850000381469727,8696800
135,JBSS3,2023-11-06 00:00:00-03:00,21.510000228881836,20.899999618530273,21.31999969482422,9242900
136,JBSS3,2023-11-07 00:00:00-03:00,21.770000457763672,21.329999923706055,21.68000030517578,7689400
137,JBSS3,2023-11-08 00:00:00-03:00,21.899999618530273,21.34000015258789,21.5,9975500
138,JBSS3,2023-11-09 00:00:00-03:00,21.639999389648438,20.850000381469727,21.06999969482422,8132400
139,JBSS3,2023-11-10 00:00:00-03:00,21.549999237060547,21.1200008392334,21.309999465942383,7469100
140,SUZB3,2023-10-27 00:00:00-03:00,53.540000915527344,51.25,51.91999816894531,23690900
141,SUZB3,2023-10-30 00:00:00-03:00,52.380001068115234,51.38999938964844,51.650001525878906,4805400
142,SUZB3,2023-10-31 00:00:00-03:00,52.7400016784668,51.5,51.56999969482422,7381900
143,SUZB3,2023-11-01 00:00:00-03:00,51.88999938964844,51.29999923706055,51.45000076293945,4350500
144,SUZB3,2023-11-03 00:00:00-03:00,51.63999938964844,50.40999984741211,51.15999984741211,13549200
145,SUZB3,2023-11-06 00:00:00-03:00,52.279998779296875,51.380001068115234,51.88999938964844,4439600
146,SUZB3,2023-11-07 00:00:00-03:00,52.86000061035156,51.470001220703125,52.060001373291016,7443800
147,SUZB3,2023-11-08 00:00:00-03:00,53.88999938964844,52.09000015258789,53.4900016784668,5547800
148,SUZB3,2023-11-09 00:00:00-03:00,53.790000915527344,52.880001068115234,53.43000030517578,4390300
149,SUZB3,2023-11-10 00:00:00-03:00,54.88999938964844,53.40999984741211,54.63999938964844,4294700
150,NEOE3,2023-10-27 00:00:00-03:00,18.760000228881836,17.90999984741211,18.040000915527344,1392200
151,NEOE3,2023-10-30 00:00:00-03:00,18.18000030517578,17.280000686645508,17.479999542236328,1523700
152,NEOE3,2023-10-31 00:00:00-03:00,17.84000015258789,17.399999618530273,17.520000457763672,1275500
153,NEOE3,2023-11-01 00:00:00-03:00,17.770000457763672,17.450000762939453,17.540000915527344,2161500
154,NEOE3,2023-11-03 00:00:00-03:00,18.459999084472656,17.760000228881836,18.149999618530273,1212900
155,NEOE3,2023-11-06 00:00:00-03:00,18.389999389648438,17.969999313354492,18.280000686645508,1023400
156,NEOE3,2023-11-07 00:00:00-03:00,18.549999237060547,17.940000534057617,18.010000228881836,1629500
157,NEOE3,2023-11-08 00:00:00-03:00,18.190000534057617,17.719999313354492,17.81999969482422,1721600
158,NEOE3,2023-11-09 00:00:00-03:00,18.09000015258789,17.700000762939453,17.969999313354492,1425900
159,NEOE3,2023-11-10 00:00:00-03:00,18.59000015258789,18.010000228881836,18.290000915527344,1056400
160,SBSP3,2023-10-27 00:00:00-03:00,61.400001525878906,59.540000915527344,59.560001373291016,2643000
161,SBSP3,2023-10-30 00:00:00-03:00,60.279998779296875,58.310001373291016,58.59000015258789,3024000
162,SBSP3,2023-10-31 00:00:00-03:00,59.0,58.099998474121094,58.369998931884766,1419100
163,SBSP3,2023-11-01 00:00:00-03:00,59.7400016784668,58.40999984741211,59.40999984741211,3575700
164,SBSP3,2023-11-03 00:00:00-03:00,61.11000061035156,59.88999938964844,60.88999938964844,2078300
165,SBSP3,2023-11-06 00:00:00-03:00,61.4900016784668,59.93000030517578,60.599998474121094,1946100
166,SBSP3,2023-11-07 00:00:00-03:00,61.45000076293945,60.220001220703125,61.099998474121094,2028300
167,SBSP3,2023-11-08 00:00:00-03:00,61.810001373291016,60.189998626708984,60.93000030517578,1836100
168,SBSP3,2023-11-09 00:00:00-03:00,61.5099983215332,59.86000061035156,61.119998931884766,2577100
169,SBSP3,2023-11-10 00:00:00-03:00,61.650001525878906,60.5,61.130001068115234,2152900
170,TIMS3,2023-10-27 00:00:00-03:00,15.470000267028809,14.920000076293945,14.949999809265137,9745300
171,TIMS3,2023-10-30 00:00:00-03:00,15.140000343322754,14.9399995803833,14.960000038146973,5328200
172,TIMS3,2023-10-31 00:00:00-03:00,15.319999694824219,14.90999984741211,15.170000076293945,5466500
173,TIMS3,2023-11-01 00:00:00-03:00,15.890000343322754,15.220000267028809,15.829999923706055,12930700
174,TIMS3,2023-11-03 00:00:00-03:00,16.239999771118164,15.829999923706055,15.859999656677246,7428200
175,TIMS3,2023-11-06 00:00:00-03:00,16.06999969482422,15.789999961853027,16.06999969482422,7558600
176,TIMS3,2023-11-07 00:00:00-03:00,16.709999084472656,16.200000762939453,16.56999969482422,9780100
177,TIMS3,2023-11-08 00:00:00-03:00,17.290000915527344,16.530000686645508,17.239999771118164,16682800
178,TIMS3,2023-11-09 00:00:00-03:00,17.3799991607666,17.040000915527344,17.229999542236328,10571900
179,TIMS3,2023-11-10 00:00:00-03:00,17.56999969482422,17.25,17.34000015258789,10452000
180,RENT3,2023-10-27 00:00:00-03:00,52.36000061035156,50.279998779296875,50.439998626708984,4707000
181,RENT3,2023-10-30 00:00:00-03:00,51.45000076293945,50.02000045776367,50.310001373291016,6151000
182,RENT3,2023-10-31 00:00:00-03:00,51.31999969482422,50.2599983215332,50.869998931884766,7390900
183,RENT3,2023-11-01 00:00:00-03:00,52.27000045776367,50.79999923706055,51.91999816894531,9742100
184,RENT3,2023-11-03 00:00:00-03:00,55.400001525878906,53.5,54.810001373291016,15211300
185,RENT3,2023-11-06 00:00:00-03:00,55.70000076293945,53.900001525878906,54.0099983215332,6419000
186,RENT3,2023-11-07 00:00:00-03:00,55.43000030517578,53.81999969482422,55.34000015258789,8372500
187,RENT3,2023-11-08 00:00:00-03:00,56.16999816894531,55.04999923706055,55.5,5443900
188,RENT3,2023-11-09 00:00:00-03:00,56.16999816894531,54.95000076293945,55.25,6149600
189,RENT3,2023-11-10 00:00:00-03:00,57.09000015258789,55.36000061035156,56.68000030517578,9149100
190,CMIG3,2023-10-27 00:00:00-03:00,15.600000381469727,14.90999984741211,14.9399995803833,252800
191,CMIG3,2023-10-30 00:00:00-03:00,15.649999618530273,14.960000038146973,15.170000076293945,555300
192,CMIG3,2023-10-31 00:00:00-03:00,15.489999771118164,15.0,15.399999618530273,328900
193,CMIG3,2023-11-01 00:00:00-03:00,16.600000381469727,15.449999809265137,16.479999542236328,608700
194,CMIG3,2023-11-03 00:00:00-03:00,17.06999969482422,16.700000762939453,16.829999923706055,291700
195,CMIG3,2023-11-06 00:00:00-03:00,17.100000381469727,16.709999084472656,17.0,154400
196,CMIG3,2023-11-07 00:00:00-03:00,17.270000457763672,16.969999313354492,17.010000228881836,205900
197,CMIG3,2023-11-08 00:00:00-03:00,17.18000030517578,16.559999465942383,16.989999771118164,339900
198,CMIG3,2023-11-09 00:00:00-03:00,17.59000015258789,16.959999084472656,17.450000762939453,226600
199,CMIG3,2023-11-10 00:00:00-03:00,17.700000762939453,17.260000228881836,17.440000534057617,245600
200,USIM3,2023-10-27 00:00:00-03:00,6.420000076293945,6.099999904632568,6.300000190734863,177600
201,USIM3,2023-10-30 00:00:00-03:00,6.650000095367432,6.300000190734863,6.559999942779541,224800
202,USIM3,2023-10-31 00:00:00-03:00,6.849999904632568,6.53000020980835,6.639999866485596,199400
203,USIM3,2023-11-01 00:00:00-03:00,6.829999923706055,6.630000114440918,6.730000019073486,335200
204,USIM3,2023-11-03 00:00:00-03:00,6.920000076293945,6.800000190734863,6.880000114440918,120900
205,USIM3,2023-11-06 00:00:00-03:00,6.920000076293945,6.75,6.75,95100
206,USIM3,2023-11-07 00:00:00-03:00,6.849999904632568,6.699999809265137,6.849999904632568,136200
207,USIM3,2023-11-08 00:00:00-03:00,6.980000019073486,6.75,6.829999923706055,148400
208,USIM3,2023-11-09 00:00:00-03:00,6.860000133514404,6.559999942779541,6.590000152587891,162000
209,USIM3,2023-11-10 00:00:00-03:00,6.800000190734863,6.599999904632568,6.800000190734863,125300
210,RAIZ4,2023-10-27 00:00:00-03:00,3.869999885559082,3.7200000286102295,3.740000009536743,26716200
211,RAIZ4,2023-10-30 00:00:00-03:00,3.7899999618530273,3.5999999046325684,3.609999895095825,22466600
212,RAIZ4,2023-10-31 00:00:00-03:00,3.6500000953674316,3.549999952316284,3.630000114440918,11282600
213,RAIZ4,2023-11-01 00:00:00-03:00,3.75,3.640000104904175,3.75,18109500
214,RAIZ4,2023-11-03 00:00:00-03:00,3.8499999046325684,3.75,3.7899999618530273,16239100
215,RAIZ4,2023-11-06 00:00:00-03:00,3.8399999141693115,3.759999990463257,3.7899999618530273,9299300
216,RAIZ4,2023-11-07 00:00:00-03:00,4.0,3.7799999713897705,3.990000009536743,29734300
217,RAIZ4,2023-11-08 00:00:00-03:00,4.03000020980835,3.7899999618530273,3.799999952316284,30563500
218,RAIZ4,2023-11-09 00:00:00-03:00,3.9700000286102295,3.759999990463257,3.7699999809265137,25567000
219,RAIZ4,2023-11-10 00:00:00-03:00,3.8499999046325684,3.7699999809265137,3.809999942779541,16066300
220,RDOR3,2023-10-27 00:00:00-03:00,22.920000076293945,21.860000610351562,22.149999618530273,7097900
221,RDOR3,2023-10-30 00:00:00-03:00,22.479999542236328,21.770000457763672,21.770000457763672,4158700
222,RDOR3,2023-10-31 00:00:00-03:00,22.280000686645508,21.389999389648438,21.6200008392334,4289300
223,RDOR3,2023-11-01 00:00:00-03:00,23.219999313354492,21.649999618530273,22.969999313354492,9060800
224,RDOR3,2023-11-03 00:00:00-03:00,24.959999084472656,23.639999389648438,24.459999084472656,13339500
225,RDOR3,2023-11-06 00:00:00-03:00,24.420000076293945,23.459999084472656,23.5,4850400
226,RDOR3,2023-11-07 00:00:00-03:00,24.860000610351562,23.399999618530273,24.6299991607666,7070600
227,RDOR3,2023-11-08 00:00:00-03:00,25.010000228881836,23.549999237060547,24.799999237060547,10835500
228,RDOR3,2023-11-09 00:00:00-03:00,25.09000015258789,23.829999923706055,23.940000534057617,5130400
229,RDOR3,2023-11-10 00:00:00-03:00,24.75,23.920000076293945,24.6299991607666,3861500
230,CPLE5,2023-10-27 00:00:00-03:00,23.520000457763672,23.520000457763672,23.520000457763672,0
231,CPLE5,2023-10-30 00:00:00-03:00,24.0,24.0,24.0,100
232,CPLE5,2023-10-31 00:00:00-03:00,24.0,24.0,24.0,0
233,CPLE5,2023-11-01 00:00:00-03:00,24.0,24.0,24.0,0
234,CPLE5,2023-11-03 00:00:00-03:00,24.43000030517578,24.43000030517578,24.43000030517578,100
235,CPLE5,2023-11-06 00:00:00-03:00,24.43000030517578,24.43000030517578,24.43000030517578,0
236,CPLE5,2023-11-07 00:00:00-03:00,25.0,23.020000457763672,23.020000457763672,200
237,CPLE5,2023-11-08 00:00:00-03:00,24.479999542236328,22.510000228881836,22.510000228881836,200
238,CPLE5,2023-11-09 00:00:00-03:00,22.110000610351562,22.110000610351562,22.110000610351562,100
239,CPLE5,2023-11-10 00:00:00-03:00,22.110000610351562,22.110000610351562,22.110000610351562,0
240,NTCO3,2023-10-27 00:00:00-03:00,13.239999771118164,12.399999618530273,12.489999771118164,7999700
241,NTCO3,2023-10-30 00:00:00-03:00,12.960000038146973,12.3100004196167,12.449999809265137,18695400
242,NTCO3,2023-10-31 00:00:00-03:00,12.829999923706055,12.180000305175781,12.75,9160900
243,NTCO3,2023-11-01 00:00:00-03:00,12.90999984741211,12.420000076293945,12.579999923706055,9804000
244,NTCO3,2023-11-03 00:00:00-03:00,13.529999732971191,13.069999694824219,13.369999885559082,9590700
245,NTCO3,2023-11-06 00:00:00-03:00,13.569999694824219,12.970000267028809,13.069999694824219,7191000
246,NTCO3,2023-11-07 00:00:00-03:00,13.859999656677246,12.84000015258789,13.649999618530273,11797900
247,NTCO3,2023-11-08 00:00:00-03:00,14.050000190734863,13.210000038146973,13.5600004196167,7210500
248,NTCO3,2023-11-09 00:00:00-03:00,13.850000381469727,13.350000381469727,13.449999809265137,4096700
249,NTCO3,2023-11-10 00:00:00-03:00,14.09000015258789,13.5,13.9399995803833,9556800
250,B3SA3,2023-10-27 00:00:00-03:00,11.75,11.140000343322754,11.199999809265137,39597000
251,B3SA3,2023-10-30 00:00:00-03:00,11.369999885559082,11.039999961853027,11.079999923706055,39671100
252,B3SA3,2023-10-31 00:00:00-03:00,11.289999961853027,11.020000457763672,11.100000381469727,37086000
253,B3SA3,2023-11-01 00:00:00-03:00,11.649999618530273,11.130000114440918,11.550000190734863,44636800
254,B3SA3,2023-11-03 00:00:00-03:00,12.3100004196167,11.829999923706055,12.210000038146973,66501900
255,B3SA3,2023-11-06 00:00:00-03:00,12.34000015258789,12.050000190734863,12.239999771118164,33391600
256,B3SA3,2023-11-07 00:00:00-03:00,12.680000305175781,12.170000076293945,12.460000038146973,48835200
257,B3SA3,2023-11-08 00:00:00-03:00,12.630000114440918,12.3100004196167,12.470000267028809,28362600
258,B3SA3,2023-11-09 00:00:00-03:00,12.6899995803833,12.279999732971191,12.359999656677246,25942900
259,B3SA3,2023-11-10 00:00:00-03:00,12.989999771118164,12.34000015258789,12.960000038146973,36346300
260,CRFB3,2023-10-27 00:00:00-03:00,9.279999732971191,8.84000015258789,8.859999656677246,5779400
261,CRFB3,2023-10-30 00:00:00-03:00,9.020000457763672,8.6899995803833,8.699999809265137,5372000
262,CRFB3,2023-10-31 00:00:00-03:00,9.050000190734863,8.640000343322754,8.970000267028809,3702600
263,CRFB3,2023-11-01 00:00:00-03:00,9.720000267028809,9.0,9.670000076293945,17212300
264,CRFB3,2023-11-03 00:00:00-03:00,10.289999961853027,9.890000343322754,10.149999618530273,10927400
265,CRFB3,2023-11-06 00:00:00-03:00,10.350000381469727,10.039999961853027,10.329999923706055,9059200
266,CRFB3,2023-11-07 00:00:00-03:00,10.84000015258789,10.239999771118164,10.75,11056900
267,CRFB3,2023-11-08 00:00:00-03:00,11.069999694824219,10.479999542236328,10.9399995803833,10967400
268,CRFB3,2023-11-09 00:00:00-03:00,11.0,10.40999984741211,10.449999809265137,7076300
